"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2016-2017";"85.24";"Artes";"Ambos Sexos";"Rendimiento"
"2015-2016";"86.71";"Artes";"Ambos Sexos";"Rendimiento"
"2022-2023";"83.93";"Lenguas";"Ambos Sexos";"Rendimiento"
"2021-2022";"84.71";"Lenguas";"Ambos Sexos";"Rendimiento"
"2020-2021";"85.75";"Lenguas";"Ambos Sexos";"Rendimiento"
"2019-2020";"89.88";"Lenguas";"Ambos Sexos";"Rendimiento"
"2018-2019";"88.09";"Lenguas";"Ambos Sexos";"Rendimiento"
"2017-2018";"90.57";"Lenguas";"Ambos Sexos";"Rendimiento"
"2016-2017";"90.84";"Lenguas";"Ambos Sexos";"Rendimiento"
"2015-2016";"84.62";"Lenguas";"Ambos Sexos";"Rendimiento"
"2022-2023";"85.48";"Humanidades";"Ambos Sexos";"Rendimiento"
"2021-2022";"83.9";"Humanidades";"Ambos Sexos";"Rendimiento"
"2020-2021";"82.39";"Humanidades";"Ambos Sexos";"Rendimiento"
"2019-2020";"87.3";"Humanidades";"Ambos Sexos";"Rendimiento"
"2018-2019";"80.61";"Humanidades";"Ambos Sexos";"Rendimiento"
"2017-2018";"85.27";"Humanidades";"Ambos Sexos";"Rendimiento"
"2016-2017";"84.72";"Humanidades";"Ambos Sexos";"Rendimiento"
"2015-2016";"89.51";"Humanidades";"Ambos Sexos";"Rendimiento"
"2022-2023";"85.45";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2021-2022";"85.25";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2020-2021";"85.27";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2019-2020";"89.14";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2018-2019";"85.04";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2017-2018";"85.11";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2016-2017";"85.72";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2015-2016";"86.18";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2022-2023";"91.58";"Psicología";"Ambos Sexos";"Rendimiento"
