"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2021-2022";"87.68";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2020-2021";"89.32";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2019-2020";"88.82";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2018-2019";"84.21";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2017-2018";"85.26";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2016-2017";"88.83";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2015-2016";"69.31";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2022-2023";"89.96";"Psicología";"Ambos Sexos";"Rendimiento"
"2021-2022";"88.65";"Psicología";"Ambos Sexos";"Rendimiento"
"2020-2021";"90.38";"Psicología";"Ambos Sexos";"Rendimiento"
"2019-2020";"91.22";"Psicología";"Ambos Sexos";"Rendimiento"
"2018-2019";"85.81";"Psicología";"Ambos Sexos";"Rendimiento"
"2017-2018";"82.32";"Psicología";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Psicología";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Psicología";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2022-2023";"91.85";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2021-2022";"91.82";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2020-2021";"91.17";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2019-2020";"88.81";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2018-2019";"86.33";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2017-2018";"89.58";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2022-2023";"75.39";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2021-2022";"71.68";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2020-2021";"82.61";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2019-2020";"84.98";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2018-2019";"79.15";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2017-2018";"81.67";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2016-2017";"86.91";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2015-2016";"69.31";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2022-2023";"78.12";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2021-2022";"73.82";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2020-2021";"82.89";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2019-2020";"85.0";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2018-2019";"77.65";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2017-2018";"80.62";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"80.22";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"81.64";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"77.38";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2021-2022";"71.94";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2020-2021";"79.14";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
