"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2018-2019";"..";"Total Salud y servicios sociales";"Hombres";"Exito"
"2017-2018";"..";"Total Salud y servicios sociales";"Hombres";"Exito"
"2016-2017";"..";"Total Salud y servicios sociales";"Hombres";"Exito"
"2015-2016";"..";"Total Salud y servicios sociales";"Hombres";"Exito"
"2022-2023";"..";"Medicina";"Hombres";"Exito"
"2021-2022";"..";"Medicina";"Hombres";"Exito"
"2020-2021";"..";"Medicina";"Hombres";"Exito"
"2019-2020";"..";"Medicina";"Hombres";"Exito"
"2018-2019";"..";"Medicina";"Hombres";"Exito"
"2017-2018";"..";"Medicina";"Hombres";"Exito"
"2016-2017";"..";"Medicina";"Hombres";"Exito"
"2015-2016";"..";"Medicina";"Hombres";"Exito"
"2022-2023";"..";"Enfermería y atención a enfermos";"Hombres";"Exito"
"2021-2022";"..";"Enfermería y atención a enfermos";"Hombres";"Exito"
"2020-2021";"..";"Enfermería y atención a enfermos";"Hombres";"Exito"
"2019-2020";"..";"Enfermería y atención a enfermos";"Hombres";"Exito"
"2018-2019";"..";"Enfermería y atención a enfermos";"Hombres";"Exito"
"2017-2018";"..";"Enfermería y atención a enfermos";"Hombres";"Exito"
"2016-2017";"..";"Enfermería y atención a enfermos";"Hombres";"Exito"
"2015-2016";"..";"Enfermería y atención a enfermos";"Hombres";"Exito"
"2022-2023";"..";"Otras ciencias de la Salud";"Hombres";"Exito"
"2021-2022";"..";"Otras ciencias de la Salud";"Hombres";"Exito"
"2020-2021";"..";"Otras ciencias de la Salud";"Hombres";"Exito"
"2019-2020";"..";"Otras ciencias de la Salud";"Hombres";"Exito"
"2018-2019";"..";"Otras ciencias de la Salud";"Hombres";"Exito"
"2017-2018";"..";"Otras ciencias de la Salud";"Hombres";"Exito"
"2016-2017";"..";"Otras ciencias de la Salud";"Hombres";"Exito"
"2015-2016";"..";"Otras ciencias de la Salud";"Hombres";"Exito"
"2022-2023";"..";"Trabajo social y orientación";"Hombres";"Exito"
"2021-2022";"..";"Trabajo social y orientación";"Hombres";"Exito"
"2020-2021";"..";"Trabajo social y orientación";"Hombres";"Exito"
"2019-2020";"..";"Trabajo social y orientación";"Hombres";"Exito"
"2018-2019";"..";"Trabajo social y orientación";"Hombres";"Exito"
"2017-2018";"..";"Trabajo social y orientación";"Hombres";"Exito"
"2016-2017";"..";"Trabajo social y orientación";"Hombres";"Exito"
"2015-2016";"..";"Trabajo social y orientación";"Hombres";"Exito"
"2022-2023";"..";"Total Servicios";"Hombres";"Exito"
"2021-2022";"..";"Total Servicios";"Hombres";"Exito"
"2020-2021";"..";"Total Servicios";"Hombres";"Exito"
"2019-2020";"..";"Total Servicios";"Hombres";"Exito"
"2018-2019";"..";"Total Servicios";"Hombres";"Exito"
"2017-2018";"..";"Total Servicios";"Hombres";"Exito"
"2016-2017";"..";"Total Servicios";"Hombres";"Exito"
"2015-2016";"..";"Total Servicios";"Hombres";"Exito"
"2022-2023";"..";"Deportes";"Hombres";"Exito"
"2021-2022";"..";"Deportes";"Hombres";"Exito"
"2020-2021";"..";"Deportes";"Hombres";"Exito"
"2019-2020";"..";"Deportes";"Hombres";"Exito"
"2018-2019";"..";"Deportes";"Hombres";"Exito"
"2017-2018";"..";"Deportes";"Hombres";"Exito"
"2016-2017";"..";"Deportes";"Hombres";"Exito"
"2015-2016";"..";"Deportes";"Hombres";"Exito"
"2022-2023";"..";"Turismo y Hostelería";"Hombres";"Exito"
"2021-2022";"..";"Turismo y Hostelería";"Hombres";"Exito"
"2020-2021";"..";"Turismo y Hostelería";"Hombres";"Exito"
"2019-2020";"..";"Turismo y Hostelería";"Hombres";"Exito"
"2018-2019";"..";"Turismo y Hostelería";"Hombres";"Exito"
"2017-2018";"..";"Turismo y Hostelería";"Hombres";"Exito"
"2016-2017";"..";"Turismo y Hostelería";"Hombres";"Exito"
"2015-2016";"..";"Turismo y Hostelería";"Hombres";"Exito"
"2022-2023";"..";"Otros Servicios";"Hombres";"Exito"
"2021-2022";"..";"Otros Servicios";"Hombres";"Exito"
"2020-2021";"..";"Otros Servicios";"Hombres";"Exito"
"2019-2020";"..";"Otros Servicios";"Hombres";"Exito"
"2018-2019";"..";"Otros Servicios";"Hombres";"Exito"
"2017-2018";"..";"Otros Servicios";"Hombres";"Exito"
"2016-2017";"..";"Otros Servicios";"Hombres";"Exito"
"2015-2016";"..";"Otros Servicios";"Hombres";"Exito"
"2022-2023";"???";"Internacional de la Empresa";"Hombres";"Evaluacion"
"2021-2022";"???";"Internacional de la Empresa";"Hombres";"Evaluacion"
"2020-2021";"???";"Internacional de la Empresa";"Hombres";"Evaluacion"
"2019-2020";"???";"Internacional de la Empresa";"Hombres";"Evaluacion"
"2018-2019";"???";"Internacional de la Empresa";"Hombres";"Evaluacion"
"2017-2018";"???";"Internacional de la Empresa";"Hombres";"Evaluacion"
"2016-2017";"???";"Internacional de la Empresa";"Hombres";"Evaluacion"
"2015-2016";"???";"Internacional de la Empresa";"Hombres";"Evaluacion"
"2022-2023";"90.54";"Todos los ámbitos";"Hombres";"Evaluacion"
"2021-2022";"..";"Todos los ámbitos";"Hombres";"Evaluacion"
"2020-2021";"..";"Todos los ámbitos";"Hombres";"Evaluacion"
"2019-2020";"..";"Todos los ámbitos";"Hombres";"Evaluacion"
"2018-2019";"..";"Todos los ámbitos";"Hombres";"Evaluacion"
"2017-2018";"..";"Todos los ámbitos";"Hombres";"Evaluacion"
"2016-2017";"..";"Todos los ámbitos";"Hombres";"Evaluacion"
"2015-2016";"..";"Todos los ámbitos";"Hombres";"Evaluacion"
"2022-2023";"..";"Total Educación";"Hombres";"Evaluacion"
"2021-2022";"..";"Total Educación";"Hombres";"Evaluacion"
"2020-2021";"..";"Total Educación";"Hombres";"Evaluacion"
"2019-2020";"..";"Total Educación";"Hombres";"Evaluacion"
"2018-2019";"..";"Total Educación";"Hombres";"Evaluacion"
"2017-2018";"..";"Total Educación";"Hombres";"Evaluacion"
"2016-2017";"..";"Total Educación";"Hombres";"Evaluacion"
"2015-2016";"..";"Total Educación";"Hombres";"Evaluacion"
"2022-2023";"..";"Formación de docentes de enseñanza infantil";"Hombres";"Evaluacion"
"2021-2022";"..";"Formación de docentes de enseñanza infantil";"Hombres";"Evaluacion"
"2020-2021";"..";"Formación de docentes de enseñanza infantil";"Hombres";"Evaluacion"
"2019-2020";"..";"Formación de docentes de enseñanza infantil";"Hombres";"Evaluacion"
"2018-2019";"..";"Formación de docentes de enseñanza infantil";"Hombres";"Evaluacion"
"2017-2018";"..";"Formación de docentes de enseñanza infantil";"Hombres";"Evaluacion"
"2016-2017";"..";"Formación de docentes de enseñanza infantil";"Hombres";"Evaluacion"
"2015-2016";"..";"Formación de docentes de enseñanza infantil";"Hombres";"Evaluacion"
"2022-2023";"..";"Formación de docentes de enseñanza primaria";"Hombres";"Evaluacion"
"2021-2022";"..";"Formación de docentes de enseñanza primaria";"Hombres";"Evaluacion"
"2020-2021";"..";"Formación de docentes de enseñanza primaria";"Hombres";"Evaluacion"
"2019-2020";"..";"Formación de docentes de enseñanza primaria";"Hombres";"Evaluacion"
"2018-2019";"..";"Formación de docentes de enseñanza primaria";"Hombres";"Evaluacion"
"2017-2018";"..";"Formación de docentes de enseñanza primaria";"Hombres";"Evaluacion"
"2016-2017";"..";"Formación de docentes de enseñanza primaria";"Hombres";"Evaluacion"
"2015-2016";"..";"Formación de docentes de enseñanza primaria";"Hombres";"Evaluacion"
"2022-2023";"..";"Otra Formación de personal docente y ciencias de la educación";"Hombres";"Evaluacion"
"2021-2022";"..";"Otra Formación de personal docente y ciencias de la educación";"Hombres";"Evaluacion"
