"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2017-2018";"60.3";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"61.13";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"62.43";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"60.38";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2021-2022";"55.36";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2020-2021";"51.67";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2019-2020";"65.86";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2018-2019";"56.42";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2017-2018";"55.65";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2016-2017";"56.06";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2015-2016";"55.61";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2022-2023";"76.1";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"73.97";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"70.24";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"80.51";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"71.59";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"71.31";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"72.45";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"77.17";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
