"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2016-2017";"80.19";"Artes";"Ambos Sexos";"Rendimiento"
"2015-2016";"77.04";"Artes";"Ambos Sexos";"Rendimiento"
"2022-2023";"81.2";"Lenguas";"Ambos Sexos";"Rendimiento"
"2021-2022";"78.25";"Lenguas";"Ambos Sexos";"Rendimiento"
"2020-2021";"87.71";"Lenguas";"Ambos Sexos";"Rendimiento"
"2019-2020";"83.72";"Lenguas";"Ambos Sexos";"Rendimiento"
"2018-2019";"78.73";"Lenguas";"Ambos Sexos";"Rendimiento"
"2017-2018";"79.1";"Lenguas";"Ambos Sexos";"Rendimiento"
"2016-2017";"76.54";"Lenguas";"Ambos Sexos";"Rendimiento"
"2015-2016";"77.45";"Lenguas";"Ambos Sexos";"Rendimiento"
"2022-2023";"85.24";"Humanidades";"Ambos Sexos";"Rendimiento"
"2021-2022";"83.96";"Humanidades";"Ambos Sexos";"Rendimiento"
"2020-2021";"85.97";"Humanidades";"Ambos Sexos";"Rendimiento"
"2019-2020";"85.3";"Humanidades";"Ambos Sexos";"Rendimiento"
"2018-2019";"80.45";"Humanidades";"Ambos Sexos";"Rendimiento"
"2017-2018";"84.34";"Humanidades";"Ambos Sexos";"Rendimiento"
"2016-2017";"80.41";"Humanidades";"Ambos Sexos";"Rendimiento"
"2015-2016";"80.43";"Humanidades";"Ambos Sexos";"Rendimiento"
"2022-2023";"84.38";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2021-2022";"82.35";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2020-2021";"85.8";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2019-2020";"86.18";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2018-2019";"83.46";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2017-2018";"82.63";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2016-2017";"82.91";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2015-2016";"83.35";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2022-2023";"91.56";"Psicología";"Ambos Sexos";"Rendimiento"
"2021-2022";"88.64";"Psicología";"Ambos Sexos";"Rendimiento"
"2020-2021";"91.49";"Psicología";"Ambos Sexos";"Rendimiento"
"2019-2020";"90.72";"Psicología";"Ambos Sexos";"Rendimiento"
"2018-2019";"88.58";"Psicología";"Ambos Sexos";"Rendimiento"
"2017-2018";"87.82";"Psicología";"Ambos Sexos";"Rendimiento"
"2016-2017";"87.35";"Psicología";"Ambos Sexos";"Rendimiento"
"2015-2016";"87.92";"Psicología";"Ambos Sexos";"Rendimiento"
"2022-2023";"67.32";"Economía";"Ambos Sexos";"Rendimiento"
"2021-2022";"66.09";"Economía";"Ambos Sexos";"Rendimiento"
"2020-2021";"67.17";"Economía";"Ambos Sexos";"Rendimiento"
"2019-2020";"73.21";"Economía";"Ambos Sexos";"Rendimiento"
"2018-2019";"68.15";"Economía";"Ambos Sexos";"Rendimiento"
"2017-2018";"68.22";"Economía";"Ambos Sexos";"Rendimiento"
"2016-2017";"63.01";"Economía";"Ambos Sexos";"Rendimiento"
"2015-2016";"67.12";"Economía";"Ambos Sexos";"Rendimiento"
"2022-2023";"73.14";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2021-2022";"72.53";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2020-2021";"80.39";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2019-2020";"78.18";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2018-2019";"74.45";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2017-2018";"70.89";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2016-2017";"75.57";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2015-2016";"71.41";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2022-2023";"93.35";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2021-2022";"93.49";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2020-2021";"94.84";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2019-2020";"92.54";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2018-2019";"90.35";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2017-2018";"90.33";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2016-2017";"93.41";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2015-2016";"93.02";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2022-2023";"76.81";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2021-2022";"75.61";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2020-2021";"80.75";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2019-2020";"83.78";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2018-2019";"77.62";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2017-2018";"78.33";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"75.41";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"75.62";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"80.36";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2021-2022";"77.96";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2020-2021";"79.93";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2019-2020";"83.43";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2018-2019";"76.8";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2017-2018";"77.31";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2016-2017";"76.88";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2015-2016";"77.51";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2022-2023";"79.67";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2021-2022";"78.28";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2020-2021";"81.43";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2019-2020";"87.62";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2018-2019";"82.9";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2017-2018";"86.93";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2016-2017";"81.46";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2015-2016";"80.04";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2022-2023";"68.8";"Derecho";"Ambos Sexos";"Rendimiento"
"2021-2022";"69.7";"Derecho";"Ambos Sexos";"Rendimiento"
"2020-2021";"81.2";"Derecho";"Ambos Sexos";"Rendimiento"
"2019-2020";"80.92";"Derecho";"Ambos Sexos";"Rendimiento"
"2018-2019";"74.74";"Derecho";"Ambos Sexos";"Rendimiento"
"2017-2018";"73.48";"Derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"69.78";"Derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"69.92";"Derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"80.28";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2021-2022";"78.49";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2020-2021";"81.01";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2019-2020";"88.13";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2018-2019";"84.56";"Total Ciencias";"Ambos Sexos";"Rendimiento"
