"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2015-2016";"73.83";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"57.11";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2021-2022";"55.39";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2020-2021";"64.56";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2019-2020";"73.79";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2018-2019";"65.29";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2017-2018";"63.39";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2016-2017";"67.97";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2015-2016";"67.63";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2022-2023";"85.98";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2021-2022";"85.85";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2020-2021";"91.06";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2019-2020";"93.19";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2018-2019";"89.36";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2017-2018";"89.34";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2016-2017";"90.76";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2015-2016";"89.71";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2022-2023";"74.73";"Derecho";"Ambos Sexos";"Rendimiento"
"2021-2022";"72.98";"Derecho";"Ambos Sexos";"Rendimiento"
"2020-2021";"83.49";"Derecho";"Ambos Sexos";"Rendimiento"
"2019-2020";"90.75";"Derecho";"Ambos Sexos";"Rendimiento"
"2018-2019";"76.13";"Derecho";"Ambos Sexos";"Rendimiento"
"2017-2018";"76.43";"Derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"75.13";"Derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"74.24";"Derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"78.58";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2021-2022";"76.25";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2020-2021";"77.25";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2019-2020";"86.68";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2018-2019";"77.16";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2017-2018";"75.79";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2016-2017";"75.56";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2015-2016";"77.56";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2022-2023";"79.48";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2021-2022";"78.94";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2020-2021";"83.57";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2019-2020";"92.27";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2018-2019";"82.96";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2017-2018";"80.82";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2016-2017";"82.86";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2015-2016";"81.78";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2022-2023";"78.58";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2021-2022";"75.14";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2020-2021";"74.35";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2019-2020";"84.39";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2018-2019";"75.03";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2017-2018";"74.57";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2016-2017";"72.67";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2015-2016";"76.25";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2022-2023";"76.46";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2021-2022";"72.74";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2020-2021";"69.21";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2019-2020";"78.0";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2018-2019";"67.51";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2017-2018";"63.28";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2016-2017";"61.74";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2015-2016";"68.29";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2022-2023";"72.66";"Total Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"69.08";"Total Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"69.51";"Total Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"76.28";"Total Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"72.33";"Total Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"69.09";"Total Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"69.97";"Total Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"69.14";"Total Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"72.66";"Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"69.08";"Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"69.51";"Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"76.28";"Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"72.33";"Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"69.09";"Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"69.97";"Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"69.14";"Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"68.26";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"66.12";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"66.45";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"73.63";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"67.77";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"66.7";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
