"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2015-2016";"73.27";"Artes";"Ambos Sexos";"Rendimiento"
"2022-2023";"79.63";"Lenguas";"Ambos Sexos";"Rendimiento"
"2021-2022";"78.46";"Lenguas";"Ambos Sexos";"Rendimiento"
"2020-2021";"82.9";"Lenguas";"Ambos Sexos";"Rendimiento"
"2019-2020";"87.33";"Lenguas";"Ambos Sexos";"Rendimiento"
"2018-2019";"85.02";"Lenguas";"Ambos Sexos";"Rendimiento"
"2017-2018";"84.1";"Lenguas";"Ambos Sexos";"Rendimiento"
"2016-2017";"83.3";"Lenguas";"Ambos Sexos";"Rendimiento"
"2015-2016";"83.8";"Lenguas";"Ambos Sexos";"Rendimiento"
"2022-2023";"75.6";"Humanidades";"Ambos Sexos";"Rendimiento"
"2021-2022";"71.68";"Humanidades";"Ambos Sexos";"Rendimiento"
"2020-2021";"81.07";"Humanidades";"Ambos Sexos";"Rendimiento"
"2019-2020";"87.8";"Humanidades";"Ambos Sexos";"Rendimiento"
"2018-2019";"78.02";"Humanidades";"Ambos Sexos";"Rendimiento"
"2017-2018";"75.25";"Humanidades";"Ambos Sexos";"Rendimiento"
"2016-2017";"75.25";"Humanidades";"Ambos Sexos";"Rendimiento"
"2015-2016";"76.35";"Humanidades";"Ambos Sexos";"Rendimiento"
"2022-2023";"86.63";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2021-2022";"87.88";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2020-2021";"87.89";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2019-2020";"91.06";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2018-2019";"85.0";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2017-2018";"83.51";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2016-2017";"81.11";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2015-2016";"77.91";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2022-2023";"93.04";"Psicología";"Ambos Sexos";"Rendimiento"
"2021-2022";"93.23";"Psicología";"Ambos Sexos";"Rendimiento"
"2020-2021";"93.51";"Psicología";"Ambos Sexos";"Rendimiento"
"2019-2020";"96.36";"Psicología";"Ambos Sexos";"Rendimiento"
"2018-2019";"95.43";"Psicología";"Ambos Sexos";"Rendimiento"
"2017-2018";"94.39";"Psicología";"Ambos Sexos";"Rendimiento"
"2016-2017";"96.9";"Psicología";"Ambos Sexos";"Rendimiento"
"2015-2016";"91.32";"Psicología";"Ambos Sexos";"Rendimiento"
"2022-2023";"70.45";"Economía";"Ambos Sexos";"Rendimiento"
"2021-2022";"72.69";"Economía";"Ambos Sexos";"Rendimiento"
"2020-2021";"78.8";"Economía";"Ambos Sexos";"Rendimiento"
"2019-2020";"80.54";"Economía";"Ambos Sexos";"Rendimiento"
"2018-2019";"70.92";"Economía";"Ambos Sexos";"Rendimiento"
"2017-2018";"72.03";"Economía";"Ambos Sexos";"Rendimiento"
"2016-2017";"74.06";"Economía";"Ambos Sexos";"Rendimiento"
"2015-2016";"75.42";"Economía";"Ambos Sexos";"Rendimiento"
"2022-2023";"91.72";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2021-2022";"92.68";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2020-2021";"92.24";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2019-2020";"95.92";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2018-2019";"88.38";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2017-2018";"88.07";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2022-2023";"83.35";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2021-2022";"85.59";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2020-2021";"81.75";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2019-2020";"85.94";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2018-2019";"75.07";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2017-2018";"69.83";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2016-2017";"68.14";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2015-2016";"72.29";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2022-2023";"69.48";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2021-2022";"68.77";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2020-2021";"70.8";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2019-2020";"81.54";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2018-2019";"73.04";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2017-2018";"73.14";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"73.9";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"73.2";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"68.02";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2021-2022";"68.04";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2020-2021";"72.28";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2019-2020";"81.21";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2018-2019";"73.41";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2017-2018";"71.45";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2016-2017";"72.49";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2015-2016";"70.49";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2022-2023";"70.71";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2021-2022";"70.48";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2020-2021";"72.49";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2019-2020";"79.37";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2018-2019";"75.73";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2017-2018";"75.72";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2016-2017";"75.03";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2015-2016";"75.57";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2022-2023";"71.64";"Derecho";"Ambos Sexos";"Rendimiento"
"2021-2022";"69.7";"Derecho";"Ambos Sexos";"Rendimiento"
