"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2019-2020";"95.11";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2018-2019";"92.71";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2017-2018";"92.69";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"91.77";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"92.47";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"94.45";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2021-2022";"93.28";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2020-2021";"93.69";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2019-2020";"96.22";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2018-2019";"94.02";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2017-2018";"95.05";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2016-2017";"93.99";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2015-2016";"94.17";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2022-2023";"92.22";"Derecho";"Ambos Sexos";"Rendimiento"
"2021-2022";"93.44";"Derecho";"Ambos Sexos";"Rendimiento"
"2020-2021";"95.17";"Derecho";"Ambos Sexos";"Rendimiento"
"2019-2020";"94.29";"Derecho";"Ambos Sexos";"Rendimiento"
"2018-2019";"91.73";"Derecho";"Ambos Sexos";"Rendimiento"
"2017-2018";"90.93";"Derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"90.16";"Derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"91.26";"Derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"82.34";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2021-2022";"82.55";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2022-2023";"82.34";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2021-2022";"82.55";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2022-2023";"86.44";"Total Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"85.08";"Total Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"88.26";"Total Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"85.14";"Total Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"80.68";"Total Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"81.71";"Total Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"83.14";"Total Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"82.05";"Total Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"86.44";"Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"85.08";"Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"88.26";"Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"85.14";"Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"80.68";"Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"81.71";"Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"83.14";"Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"82.05";"Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"80.99";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"84.11";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"84.93";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"86.03";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"82.37";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"82.6";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"82.72";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"81.19";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"80.99";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2021-2022";"84.11";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2020-2021";"84.93";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2019-2020";"86.03";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2018-2019";"82.37";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2017-2018";"82.6";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2016-2017";"82.72";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2015-2016";"81.19";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Agricultura, ganadería y pesca";"Ambos Sexos";"Rendimiento"
