"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2015-2016";"..";"Artes";"Ambos Sexos";"Rendimiento"
"2022-2023";"78.4";"Lenguas";"Ambos Sexos";"Rendimiento"
"2021-2022";"80.32";"Lenguas";"Ambos Sexos";"Rendimiento"
"2020-2021";"76.6";"Lenguas";"Ambos Sexos";"Rendimiento"
"2019-2020";"76.45";"Lenguas";"Ambos Sexos";"Rendimiento"
"2018-2019";"68.93";"Lenguas";"Ambos Sexos";"Rendimiento"
"2017-2018";"76.2";"Lenguas";"Ambos Sexos";"Rendimiento"
"2016-2017";"71.53";"Lenguas";"Ambos Sexos";"Rendimiento"
"2015-2016";"78.71";"Lenguas";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Humanidades";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Humanidades";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Humanidades";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Humanidades";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Humanidades";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Humanidades";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Humanidades";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Humanidades";"Ambos Sexos";"Rendimiento"
"2022-2023";"81.42";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2021-2022";"79.61";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2020-2021";"80.52";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2019-2020";"85.66";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2018-2019";"78.09";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2017-2018";"80.03";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2016-2017";"80.54";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2015-2016";"81.7";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2022-2023";"80.22";"Psicología";"Ambos Sexos";"Rendimiento"
"2021-2022";"77.38";"Psicología";"Ambos Sexos";"Rendimiento"
"2020-2021";"77.64";"Psicología";"Ambos Sexos";"Rendimiento"
"2019-2020";"82.81";"Psicología";"Ambos Sexos";"Rendimiento"
"2018-2019";"72.73";"Psicología";"Ambos Sexos";"Rendimiento"
"2017-2018";"75.48";"Psicología";"Ambos Sexos";"Rendimiento"
"2016-2017";"74.54";"Psicología";"Ambos Sexos";"Rendimiento"
"2015-2016";"78.53";"Psicología";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Economía";"Ambos Sexos";"Rendimiento"
"2022-2023";"86.19";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
