"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2015-2016";"87.22";"Artes";"Ambos Sexos";"Rendimiento"
"2022-2023";"84.13";"Lenguas";"Ambos Sexos";"Rendimiento"
"2021-2022";"85.95";"Lenguas";"Ambos Sexos";"Rendimiento"
"2020-2021";"88.19";"Lenguas";"Ambos Sexos";"Rendimiento"
"2019-2020";"88.55";"Lenguas";"Ambos Sexos";"Rendimiento"
"2018-2019";"86.28";"Lenguas";"Ambos Sexos";"Rendimiento"
"2017-2018";"85.76";"Lenguas";"Ambos Sexos";"Rendimiento"
"2016-2017";"86.67";"Lenguas";"Ambos Sexos";"Rendimiento"
"2015-2016";"87.86";"Lenguas";"Ambos Sexos";"Rendimiento"
"2022-2023";"81.63";"Humanidades";"Ambos Sexos";"Rendimiento"
"2021-2022";"82.65";"Humanidades";"Ambos Sexos";"Rendimiento"
"2020-2021";"86.02";"Humanidades";"Ambos Sexos";"Rendimiento"
"2019-2020";"86.14";"Humanidades";"Ambos Sexos";"Rendimiento"
"2018-2019";"82.39";"Humanidades";"Ambos Sexos";"Rendimiento"
"2017-2018";"83.38";"Humanidades";"Ambos Sexos";"Rendimiento"
"2016-2017";"83.55";"Humanidades";"Ambos Sexos";"Rendimiento"
"2015-2016";"83.29";"Humanidades";"Ambos Sexos";"Rendimiento"
"2022-2023";"86.12";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2021-2022";"85.78";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2020-2021";"88.66";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2019-2020";"88.7";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2018-2019";"84.1";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2017-2018";"83.99";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2016-2017";"83.51";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2015-2016";"82.82";"Total Ciencias sociales, periodismo y documentación";"Ambos Sexos";"Rendimiento"
"2022-2023";"85.14";"Psicología";"Ambos Sexos";"Rendimiento"
"2021-2022";"84.8";"Psicología";"Ambos Sexos";"Rendimiento"
"2020-2021";"87.64";"Psicología";"Ambos Sexos";"Rendimiento"
"2019-2020";"87.97";"Psicología";"Ambos Sexos";"Rendimiento"
"2018-2019";"82.88";"Psicología";"Ambos Sexos";"Rendimiento"
"2017-2018";"82.94";"Psicología";"Ambos Sexos";"Rendimiento"
